gameId,gameDate,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId,gameId,gameType,gameLabel,gameSubLabel,seriesGameNumber
22400216,2024-11-11 20:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,1,1,116,96,31.0,5.0,5.0,85.0,43.0,0.506,46.0,22.0,0.478,8.0,8.0,1.0,36.0,8.0,44.0,10.0,16.0,20.0,240.0,22.0,38.0,24.0,32.0,37.0,20.0,10.0,10.0,21.0,18.0,34.0,18.0,4.0,1.0,5.0,6.0,,22400216,Regular Season,,,0.0
22400181,2024-11-07 20:00:00,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,0,1,135,119,29.0,4.0,7.0,93.0,51.0,0.548,38.0,16.0,0.421,17.0,17.0,1.0,30.0,10.0,40.0,17.0,13.0,16.0,240.0,28.0,28.0,34.0,45.0,26.0,18.0,12.0,4.0,11.0,20.0,66.0,19.0,3.0,1.0,5.0,3.0,,22400181,Regular Season,,,0.0
22400170,2024-11-06 19:00:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,1,1,118,111,21.0,3.0,7.0,76.0,41.0,0.539,26.0,12.0,0.462,26.0,24.0,0.923,32.0,4.0,36.0,24.0,11.0,7.0,240.0,38.0,23.0,26.0,31.0,42.0,18.0,9.0,6.0,12.0,13.0,42.0,3.0,4.0,1.0,4.0,4.0,,22400170,Regular Season,,,0.0
22400152,2024-11-03 19:00:00,Atlanta,Hawks,1610612737,New Orleans,Pelicans,1610612740,0,1,126,111,29.0,3.0,10.0,88.0,50.0,0.568,36.0,15.0,0.417,12.0,11.0,0.917,31.0,10.0,41.0,17.0,16.0,15.0,240.0,33.0,25.0,35.0,33.0,39.0,25.0,14.0,4.0,23.0,24.0,66.0,11.0,5.0,0.0,3.0,4.0,,22400152,Regular Season,,,0.0
22400121,2024-10-30 19:00:00,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,1,1,133,120,32.0,5.0,10.0,89.0,47.0,0.528,38.0,16.0,0.421,25.0,23.0,0.92,31.0,6.0,37.0,21.0,14.0,13.0,240.0,33.0,24.0,36.0,40.0,44.0,18.0,13.0,6.0,25.0,20.0,56.0,22.0,4.0,1.0,2.0,2.0,,22400121,Regular Season,,,0.0
12400055,2024-10-15 21:00:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,1,1,117,114,21.0,12.0,5.0,71.0,38.0,0.535,35.0,14.0,0.4,30.0,27.0,0.9,34.0,7.0,41.0,16.0,24.0,3.0,240.0,31.0,27.0,29.0,30.0,37.0,10.0,6.0,20.0,8.0,14.0,44.0,15.0,8.0,0.0,4.0,1.0,,12400055,Preseason,Preseason,,0.0
42300142,2024-04-24 21:30:00,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,1,1,124,92,25.0,2.0,5.0,78.0,46.0,0.59,29.0,14.0,0.483,20.0,18.0,0.9,32.0,5.0,37.0,19.0,9.0,32.0,240.0,,,,,,,,,,,,,,,,,,42300142,Playoffs,West - First Round,,2.0
22301149,2024-04-09 20:00:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,0,1,128,117,31.0,4.0,6.0,83.0,46.0,0.554,36.0,17.0,0.472,20.0,19.0,0.95,25.0,6.0,31.0,15.0,11.0,11.0,240.0,,,,,,,,,,,,,,,,,,22301149,Regular Season,,,
22301142,2024-04-07 20:30:00,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,1,1,118,110,32.0,8.0,9.0,92.0,49.0,0.533,35.0,14.0,0.4,6.0,6.0,1.0,36.0,11.0,47.0,19.0,16.0,8.0,240.0,,,,,,,,,,,,,,,,,,22301142,Regular Season,,,
22301115,2024-04-05 19:00:00,Charlotte,Hornets,1610612766,Orlando,Magic,1610612753,1,1,124,115,29.0,4.0,6.0,72.0,43.0,0.597,30.0,15.0,0.5,23.0,23.0,1.0,32.0,4.0,36.0,22.0,20.0,9.0,240.0,,,,,,,,,,,,,,,,,,22301115,Regular Season,,,
22301116,2024-04-05 19:00:00,Indiana,Pacers,1610612754,Oklahoma City,Thunder,1610612760,1,1,126,112,30.0,5.0,8.0,88.0,46.0,0.523,35.0,15.0,0.429,21.0,19.0,0.905,31.0,8.0,39.0,23.0,14.0,14.0,240.0,,,,,,,,,,,,,,,,,,22301116,Regular Season,,,
22301110,2024-04-03 22:00:00,Phoenix,Suns,1610612756,Cleveland,Cavaliers,1610612739,1,1,122,101,32.0,2.0,11.0,87.0,44.0,0.506,33.0,18.0,0.545,17.0,16.0,0.941,35.0,8.0,43.0,17.0,16.0,21.0,240.0,,,,,,,,,,,,,,,,,,22301110,Regular Season,,,
22301105,2024-04-03 19:30:00,Boston,Celtics,1610612738,Oklahoma City,Thunder,1610612760,1,1,135,100,33.0,10.0,7.0,92.0,50.0,0.543,40.0,17.0,0.425,19.0,18.0,0.947,35.0,11.0,46.0,18.0,11.0,35.0,240.0,,,,,,,,,,,,,,,,,,22301105,Regular Season,,,
22301098,2024-04-02 20:00:00,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,1,1,113,106,29.0,5.0,12.0,77.0,41.0,0.532,26.0,11.0,0.423,22.0,20.0,0.909,33.0,6.0,39.0,17.0,18.0,7.0,240.0,,,,,,,,,,,,,,,,,,22301098,Regular Season,,,
22301069,2024-03-29 20:00:00,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,1,1,128,103,33.0,7.0,7.0,87.0,49.0,0.563,30.0,16.0,0.533,14.0,14.0,1.0,31.0,7.0,38.0,13.0,11.0,25.0,240.0,,,,,,,,,,,,,,,,,,22301069,Regular Season,,,
22301040,2024-03-25 21:00:00,Denver,Nuggets,1610612743,Memphis,Grizzlies,1610612763,1,1,128,103,38.0,7.0,10.0,90.0,48.0,0.533,32.0,15.0,0.469,18.0,17.0,0.944,35.0,15.0,50.0,23.0,16.0,25.0,240.0,,,,,,,,,,,,,,,,,,22301040,Regular Season,,,
22300976,2024-03-17 13:00:00,Milwaukee,Bucks,1610612749,Phoenix,Suns,1610612756,1,1,140,129,35.0,2.0,11.0,94.0,51.0,0.543,41.0,24.0,0.585,14.0,14.0,1.0,25.0,10.0,35.0,12.0,11.0,11.0,240.0,,,,,,,,,,,,,,,,,,22300976,Regular Season,,,
22300930,2024-03-10 19:00:00,Brooklyn,Nets,1610612751,Cleveland,Cavaliers,1610612739,0,1,120,101,33.0,3.0,7.0,79.0,42.0,0.532,35.0,18.0,0.514,20.0,18.0,0.9,32.0,8.0,40.0,17.0,15.0,19.0,240.0,,,,,,,,,,,,,,,,,,22300930,Regular Season,,,
22300931,2024-03-10 19:00:00,Oklahoma City,Thunder,1610612760,Memphis,Grizzlies,1610612763,1,1,124,93,36.0,6.0,8.0,93.0,49.0,0.527,47.0,21.0,0.447,5.0,5.0,1.0,38.0,8.0,46.0,18.0,10.0,31.0,240.0,,,,,,,,,,,,,,,,,,22300931,Regular Season,,,
22300908,2024-03-07 22:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,0,0,129,131,39.0,4.0,8.0,91.0,46.0,0.505,33.0,16.0,0.485,21.0,21.0,1.0,28.0,9.0,37.0,20.0,12.0,-2.0,240.0,,,,,,,,,,,,,,,,,,22300908,Regular Season,,,
22300902,2024-03-07 19:00:00,Detroit,Pistons,1610612765,Brooklyn,Nets,1610612751,1,1,118,112,24.0,4.0,7.0,82.0,43.0,0.524,30.0,12.0,0.4,21.0,20.0,0.952,37.0,13.0,50.0,18.0,23.0,6.0,240.0,,,,,,,,,,,,,,,,,,22300902,Regular Season,,,
22300894,2024-03-06 19:00:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,0,1,119,109,21.0,5.0,4.0,81.0,44.0,0.543,26.0,12.0,0.462,21.0,19.0,0.905,33.0,9.0,42.0,14.0,15.0,10.0,240.0,,,,,,,,,,,,,,,,,,22300894,Regular Season,,,
22300859,2024-03-01 19:30:00,Boston,Celtics,1610612738,Dallas,Mavericks,1610612742,1,1,138,110,33.0,8.0,4.0,94.0,52.0,0.553,43.0,21.0,0.488,13.0,13.0,1.0,38.0,9.0,47.0,15.0,9.0,28.0,240.0,,,,,,,,,,,,,,,,,,22300859,Regular Season,,,
22300847,2024-02-28 21:00:00,Denver,Nuggets,1610612743,Sacramento,Kings,1610612758,1,1,117,96,35.0,6.0,10.0,86.0,46.0,0.535,35.0,15.0,0.429,11.0,10.0,0.909,38.0,5.0,43.0,17.0,16.0,21.0,240.0,,,,,,,,,,,,,,,,,,22300847,Regular Season,,,
22300778,2024-02-14 19:00:00,Orlando,Magic,1610612753,New York,Knicks,1610612752,1,1,118,100,25.0,7.0,7.0,76.0,48.0,0.632,26.0,12.0,0.462,11.0,10.0,0.909,27.0,7.0,34.0,22.0,12.0,18.0,240.0,,,,,,,,,,,,,,,,,,22300778,Regular Season,,,
22300772,2024-02-13 19:30:00,Oklahoma City,Thunder,1610612760,Orlando,Magic,1610612753,0,1,127,113,28.0,8.0,9.0,84.0,46.0,0.548,32.0,13.0,0.406,24.0,22.0,0.917,27.0,4.0,31.0,20.0,12.0,14.0,240.0,,,,,,,,,,,,,,,,,,22300772,Regular Season,,,
22300737,2024-02-08 20:00:00,Chicago,Bulls,1610612741,Memphis,Grizzlies,1610612763,0,1,118,110,24.0,4.0,3.0,79.0,43.0,0.544,26.0,12.0,0.462,22.0,20.0,0.909,38.0,8.0,46.0,16.0,15.0,8.0,240.0,,,,,,,,,,,,,,,,,,22300737,Regular Season,,,
22300735,2024-02-08 19:30:00,Cleveland,Cavaliers,1610612739,Brooklyn,Nets,1610612751,0,1,118,95,26.0,13.0,8.0,80.0,43.0,0.538,37.0,15.0,0.405,17.0,17.0,1.0,41.0,7.0,48.0,18.0,17.0,23.0,240.0,,,,,,,,,,,,,,,,,,22300735,Regular Season,,,
22300732,2024-02-07 22:00:00,Detroit,Pistons,1610612765,Sacramento,Kings,1610612758,0,1,133,120,32.0,2.0,2.0,84.0,47.0,0.56,31.0,17.0,0.548,22.0,22.0,1.0,42.0,6.0,48.0,21.0,13.0,13.0,240.0,,,,,,,,,,,,,,,,,,22300732,Regular Season,,,
22300724,2024-02-06 21:00:00,Utah,Jazz,1610612762,Oklahoma City,Thunder,1610612760,1,1,124,117,29.0,8.0,9.0,89.0,46.0,0.517,35.0,14.0,0.4,20.0,18.0,0.9,33.0,15.0,48.0,17.0,17.0,7.0,240.0,,,,,,,,,,,,,,,,,,22300724,Regular Season,,,
22300718,2024-02-05 20:00:00,New Orleans,Pelicans,1610612740,Toronto,Raptors,1610612761,1,1,138,100,36.0,5.0,11.0,104.0,53.0,0.51,45.0,19.0,0.422,13.0,13.0,1.0,34.0,17.0,51.0,13.0,7.0,38.0,240.0,,,,,,,,,,,,,,,,,,22300718,Regular Season,,,
22300686,2024-02-01 22:00:00,Philadelphia,76ers,1610612755,Utah,Jazz,1610612762,0,1,127,124,27.0,11.0,6.0,94.0,47.0,0.5,32.0,14.0,0.438,21.0,19.0,0.905,30.0,10.0,40.0,22.0,5.0,3.0,240.0,,,,,,,,,,,,,,,,,,22300686,Regular Season,,,
22300683,2024-01-31 22:00:00,Portland,Trail Blazers,1610612757,Milwaukee,Bucks,1610612749,1,1,119,116,26.0,1.0,9.0,92.0,49.0,0.533,28.0,12.0,0.429,9.0,9.0,1.0,30.0,9.0,39.0,20.0,11.0,3.0,240.0,,,,,,,,,,,,,,,,,,22300683,Regular Season,,,
22300672,2024-01-30 20:00:00,Toronto,Raptors,1610612761,Chicago,Bulls,1610612741,0,1,118,107,34.0,4.0,10.0,83.0,43.0,0.518,29.0,14.0,0.483,20.0,18.0,0.9,29.0,9.0,38.0,20.0,20.0,11.0,240.0,,,,,,,,,,,,,,,,,,22300672,Regular Season,,,
22300660,2024-01-29 19:30:00,Brooklyn,Nets,1610612751,Utah,Jazz,1610612762,1,1,147,114,41.0,9.0,12.0,105.0,54.0,0.514,45.0,21.0,0.467,19.0,18.0,0.947,34.0,16.0,50.0,24.0,9.0,33.0,240.0,,,,,,,,,,,,,,,,,,22300660,Regular Season,,,
22300630,2024-01-25 19:30:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,0,1,143,110,36.0,5.0,4.0,80.0,51.0,0.638,40.0,22.0,0.55,20.0,19.0,0.95,41.0,6.0,47.0,10.0,11.0,33.0,240.0,,,,,,,,,,,,,,,,,,22300630,Regular Season,,,
22300623,2024-01-24 20:00:00,Portland,Trail Blazers,1610612757,Houston,Rockets,1610612745,0,1,137,131,31.0,4.0,6.0,98.0,50.0,0.51,35.0,15.0,0.429,24.0,22.0,0.917,35.0,13.0,48.0,18.0,12.0,6.0,265.0,,,,,,,,,,,,,,,,,,22300623,Regular Season,,,
22300526,2024-01-10 22:30:00,Los Angeles,Clippers,1610612746,Toronto,Raptors,1610612761,1,1,126,120,34.0,5.0,6.0,93.0,49.0,0.527,34.0,15.0,0.441,13.0,13.0,1.0,25.0,11.0,36.0,17.0,7.0,6.0,240.0,,,,,,,,,,,,,,,,,,22300526,Regular Season,,,
22300473,2024-01-03 21:00:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,0,1,131,122,25.0,5.0,9.0,76.0,42.0,0.553,34.0,18.0,0.529,32.0,29.0,0.906,26.0,10.0,36.0,18.0,14.0,9.0,240.0,,,,,,,,,,,,,,,,,,22300473,Regular Season,,,
22300474,2024-01-03 21:00:00,Utah,Jazz,1610612762,Detroit,Pistons,1610612765,1,1,154,148,28.0,8.0,11.0,103.0,53.0,0.515,32.0,16.0,0.5,35.0,32.0,0.914,28.0,15.0,43.0,22.0,12.0,6.0,265.0,,,,,,,,,,,,,,,,,,22300474,Regular Season,,,
22300458,2024-01-01 22:30:00,Los Angeles,Clippers,1610612746,Miami,Heat,1610612748,1,1,121,104,25.0,3.0,10.0,80.0,47.0,0.588,29.0,14.0,0.483,14.0,13.0,0.929,31.0,6.0,37.0,20.0,17.0,17.0,240.0,,,,,,,,,,,,,,,,,,22300458,Regular Season,,,
22300436,2023-12-29 21:00:00,Phoenix,Suns,1610612756,Charlotte,Hornets,1610612766,1,1,133,119,34.0,11.0,3.0,74.0,46.0,0.622,30.0,18.0,0.6,24.0,23.0,0.958,33.0,6.0,39.0,14.0,15.0,14.0,240.0,,,,,,,,,,,,,,,,,,22300436,Regular Season,,,
22300428,2023-12-28 22:30:00,Los Angeles,Lakers,1610612747,Charlotte,Hornets,1610612766,1,1,133,112,41.0,7.0,11.0,97.0,52.0,0.536,30.0,15.0,0.5,14.0,14.0,1.0,37.0,5.0,42.0,21.0,11.0,21.0,240.0,,,,,,,,,,,,,,,,,,22300428,Regular Season,,,
22300395,2023-12-23 19:30:00,Utah,Jazz,1610612762,Toronto,Raptors,1610612761,0,1,126,119,35.0,5.0,7.0,91.0,48.0,0.527,38.0,17.0,0.447,14.0,13.0,0.929,33.0,8.0,41.0,17.0,12.0,7.0,240.0,,,,,,,,,,,,,,,,,,22300395,Regular Season,,,
22300382,2023-12-22 19:00:00,Philadelphia,76ers,1610612755,Toronto,Raptors,1610612761,1,1,121,111,34.0,6.0,6.0,83.0,44.0,0.53,31.0,14.0,0.452,21.0,19.0,0.905,35.0,3.0,38.0,21.0,14.0,10.0,240.0,,,,,,,,,,,,,,,,,,22300382,Regular Season,,,
22300370,2023-12-20 20:00:00,Chicago,Bulls,1610612741,Los Angeles,Lakers,1610612747,1,1,124,108,25.0,6.0,7.0,88.0,48.0,0.545,34.0,18.0,0.529,11.0,10.0,0.909,41.0,7.0,48.0,15.0,16.0,16.0,240.0,,,,,,,,,,,,,,,,,,22300370,Regular Season,,,
22300365,2023-12-20 19:00:00,Indiana,Pacers,1610612754,Charlotte,Hornets,1610612766,1,1,144,113,37.0,8.0,6.0,80.0,49.0,0.613,39.0,18.0,0.462,30.0,28.0,0.933,30.0,8.0,38.0,20.0,13.0,31.0,240.0,,,,,,,,,,,,,,,,,,22300365,Regular Season,,,
22300302,2023-12-11 20:00:00,Oklahoma City,Thunder,1610612760,Utah,Jazz,1610612762,1,1,134,120,35.0,7.0,9.0,96.0,50.0,0.521,38.0,18.0,0.474,17.0,16.0,0.941,32.0,7.0,39.0,17.0,12.0,14.0,240.0,,,,,,,,,,,,,,,,,,22300302,Regular Season,,,
22301216,2023-12-08 19:00:00,Charlotte,Hornets,1610612766,Toronto,Raptors,1610612761,1,1,119,116,30.0,4.0,7.0,79.0,44.0,0.557,25.0,13.0,0.52,20.0,18.0,0.9,24.0,7.0,31.0,15.0,16.0,3.0,240.0,,,,,,,,,,,,,,,,,,22301216,Regular Season,,,
22301208,2023-12-06 19:00:00,Washington,Wizards,1610612764,Philadelphia,76ers,1610612755,1,0,126,131,39.0,6.0,8.0,92.0,52.0,0.565,35.0,14.0,0.4,8.0,8.0,1.0,30.0,2.0,32.0,22.0,11.0,-5.0,240.0,,,,,,,,,,,,,,,,,,22301208,Regular Season,,,
22300272,2023-11-30 20:00:00,San Antonio,Spurs,1610612759,Atlanta,Hawks,1610612737,1,0,135,137,34.0,7.0,4.0,89.0,48.0,0.539,41.0,18.0,0.439,23.0,21.0,0.913,36.0,11.0,47.0,22.0,21.0,-2.0,240.0,,,,,,,,,,,,,,,,,,22300272,Regular Season,,,
22300266,2023-11-30 19:30:00,Charlotte,Hornets,1610612766,Brooklyn,Nets,1610612751,0,1,129,128,30.0,7.0,6.0,91.0,46.0,0.505,36.0,21.0,0.583,16.0,16.0,1.0,28.0,13.0,41.0,16.0,9.0,1.0,240.0,,,,,,,,,,,,,,,,,,22300266,Regular Season,,,
22300265,2023-11-30 19:00:00,Portland,Trail Blazers,1610612757,Cleveland,Cavaliers,1610612739,0,1,103,95,29.0,4.0,10.0,77.0,39.0,0.506,35.0,14.0,0.4,11.0,11.0,1.0,31.0,9.0,40.0,17.0,23.0,8.0,240.0,,,,,,,,,,,,,,,,,,22300265,Regular Season,,,
22300041,2023-11-21 21:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,1,1,120,107,26.0,8.0,8.0,76.0,43.0,0.566,17.0,7.0,0.412,28.0,27.0,0.964,27.0,11.0,38.0,18.0,15.0,13.0,240.0,,,,,,,,,,,,,,,,,,22300041,NBA Emirates Cup,Emirates NBA Cup,,
22300215,2023-11-19 21:00:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,0,1,134,91,28.0,3.0,8.0,81.0,49.0,0.605,36.0,22.0,0.611,14.0,14.0,1.0,33.0,10.0,43.0,18.0,18.0,43.0,240.0,,,,,,,,,,,,,,,,,,22300215,Regular Season,,,
22300201,2023-11-16 22:00:00,Oklahoma City,Thunder,1610612760,Golden State,Warriors,1610612744,0,1,128,109,31.0,3.0,10.0,87.0,44.0,0.506,32.0,19.0,0.594,23.0,21.0,0.913,35.0,7.0,42.0,20.0,13.0,19.0,240.0,,,,,,,,,,,,,,,,,,22300201,Regular Season,,,
22300200,2023-11-16 19:30:00,Miami,Heat,1610612748,Brooklyn,Nets,1610612751,1,1,122,115,26.0,3.0,8.0,81.0,42.0,0.519,35.0,15.0,0.429,24.0,23.0,0.958,25.0,7.0,32.0,20.0,9.0,7.0,240.0,,,,,,,,,,,,,,,,,,22300200,Regular Season,,,
22300197,2023-11-15 21:00:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,1,1,133,115,31.0,4.0,1.0,85.0,51.0,0.6,31.0,17.0,0.548,15.0,14.0,0.933,27.0,5.0,32.0,21.0,9.0,18.0,240.0,,,,,,,,,,,,,,,,,,22300197,Regular Season,,,
22300195,2023-11-15 19:30:00,Milwaukee,Bucks,1610612749,Toronto,Raptors,1610612761,0,1,128,112,25.0,9.0,8.0,85.0,44.0,0.518,39.0,20.0,0.513,21.0,20.0,0.952,32.0,9.0,41.0,25.0,13.0,16.0,240.0,,,,,,,,,,,,,,,,,,22300195,Regular Season,,,
22300188,2023-11-13 19:30:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,1,1,114,98,27.0,3.0,3.0,79.0,40.0,0.506,43.0,19.0,0.442,16.0,15.0,0.938,29.0,8.0,37.0,22.0,11.0,16.0,240.0,,,,,,,,,,,,,,,,,,22300188,Regular Season,,,
22300012,2023-11-10 20:00:00,Utah,Jazz,1610612762,Memphis,Grizzlies,1610612763,0,1,127,121,28.0,12.0,10.0,76.0,41.0,0.539,37.0,18.0,0.486,29.0,27.0,0.931,30.0,8.0,38.0,17.0,21.0,6.0,240.0,,,,,,,,,,,,,,,,,,22300012,NBA Emirates Cup,Emirates NBA Cup,,
22300167,2023-11-08 20:00:00,Oklahoma City,Thunder,1610612760,Cleveland,Cavaliers,1610612739,1,1,128,120,23.0,8.0,10.0,86.0,44.0,0.512,28.0,12.0,0.429,30.0,28.0,0.933,29.0,12.0,41.0,27.0,14.0,8.0,240.0,,,,,,,,,,,,,,,,,,22300167,Regular Season,,,
22300146,2023-11-06 19:00:00,Indiana,Pacers,1610612754,San Antonio,Spurs,1610612759,1,1,152,111,38.0,4.0,7.0,95.0,55.0,0.579,38.0,20.0,0.526,23.0,22.0,0.957,40.0,9.0,49.0,24.0,15.0,41.0,240.0,,,,,,,,,,,,,,,,,,22300146,Regular Season,,,
22300133,2023-11-04 19:00:00,Charlotte,Hornets,1610612766,Indiana,Pacers,1610612754,0,1,125,124,23.0,10.0,5.0,88.0,47.0,0.534,20.0,8.0,0.4,23.0,23.0,1.0,29.0,12.0,41.0,20.0,13.0,1.0,240.0,,,,,,,,,,,,,,,,,,22300133,Regular Season,,,
22300131,2023-11-02 22:00:00,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,0,1,132,121,37.0,5.0,7.0,98.0,51.0,0.52,37.0,18.0,0.486,13.0,12.0,0.923,32.0,9.0,41.0,21.0,8.0,11.0,240.0,,,,,,,,,,,,,,,,,,22300131,Regular Season,,,
22300118,2023-11-01 19:30:00,Boston,Celtics,1610612738,Indiana,Pacers,1610612754,1,1,155,104,27.0,2.0,5.0,95.0,54.0,0.568,35.0,20.0,0.571,28.0,27.0,0.964,46.0,11.0,57.0,19.0,13.0,51.0,240.0,,,,,,,,,,,,,,,,,,22300118,Regular Season,,,
22300104,2023-10-30 19:30:00,Atlanta,Hawks,1610612737,Minnesota,Timberwolves,1610612750,1,1,127,113,28.0,7.0,6.0,86.0,48.0,0.558,30.0,14.0,0.467,18.0,17.0,0.944,32.0,4.0,36.0,12.0,11.0,14.0,240.0,,,,,,,,,,,,,,,,,,22300104,Regular Season,,,
22300064,2023-10-25 19:00:00,Indiana,Pacers,1610612754,Washington,Wizards,1610612764,1,1,143,120,38.0,8.0,10.0,107.0,56.0,0.523,43.0,20.0,0.465,12.0,11.0,0.917,41.0,10.0,51.0,23.0,12.0,23.0,240.0,,,,,,,,,,,,,,,,,,22300064,Regular Season,,,
12300057,2023-10-18 19:30:00,Washington,Wizards,1610612764,New York,Knicks,1610612752,0,1,131,106,26.0,4.0,12.0,89.0,45.0,0.506,45.0,20.0,0.444,23.0,21.0,0.913,40.0,7.0,47.0,18.0,14.0,25.0,240.0,,,,,,,,,,,,,,,,,,12300057,Preseason,Preseason,,
42200211,2023-05-01 19:30:00,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,0,1,119,115,17.0,4.0,10.0,89.0,45.0,0.506,38.0,17.0,0.447,12.0,12.0,1.0,20.0,8.0,28.0,20.0,8.0,4.0,240.0,,,,,,,,,,,,,,,,,,42200211,Playoffs,East - Conf. Semifinals,,1.0
42200116,2023-04-27 20:30:00,Boston,Celtics,1610612738,Atlanta,Hawks,1610612737,0,1,128,120,24.0,10.0,7.0,94.0,47.0,0.5,42.0,18.0,0.429,17.0,16.0,0.941,36.0,11.0,47.0,16.0,7.0,8.0,240.0,,,,,,,,,,,,,,,,,,42200116,Playoffs,East - First Round,,6.0
42200164,2023-04-23 15:30:00,Golden State,Warriors,1610612744,Sacramento,Kings,1610612758,1,1,126,125,31.0,6.0,8.0,90.0,45.0,0.5,34.0,14.0,0.412,24.0,22.0,0.917,36.0,8.0,44.0,19.0,12.0,1.0,240.0,,,,,,,,,,,,,,,,,,42200164,Playoffs,West - First Round,,4.0
42200172,2023-04-18 22:00:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,1,1,123,109,30.0,6.0,6.0,85.0,50.0,0.588,24.0,10.0,0.417,14.0,13.0,0.929,28.0,7.0,35.0,22.0,11.0,14.0,240.0,,,,,,,,,,,,,,,,,,42200172,Playoffs,West - First Round,,2.0
22201178,2023-04-04 19:00:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,0,1,117,113,23.0,7.0,3.0,84.0,42.0,0.5,31.0,15.0,0.484,20.0,18.0,0.9,25.0,5.0,30.0,16.0,9.0,4.0,240.0,,,,,,,,,,,,,,,,,,22201178,Regular Season,,,
22201083,2023-03-22 19:00:00,Denver,Nuggets,1610612743,Washington,Wizards,1610612764,0,1,118,104,28.0,2.0,7.0,83.0,42.0,0.506,32.0,15.0,0.469,21.0,19.0,0.905,30.0,11.0,41.0,18.0,10.0,14.0,240.0,,,,,,,,,,,,,,,,,,22201083,Regular Season,,,
22201077,2023-03-21 19:00:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,1,1,122,112,27.0,5.0,7.0,80.0,43.0,0.538,27.0,12.0,0.444,25.0,24.0,0.96,35.0,7.0,42.0,21.0,16.0,10.0,240.0,,,,,,,,,,,,,,,,,,22201077,Regular Season,,,
22201063,2023-03-19 15:30:00,Denver,Nuggets,1610612743,Brooklyn,Nets,1610612751,0,1,108,102,31.0,3.0,5.0,80.0,42.0,0.525,23.0,12.0,0.522,13.0,12.0,0.923,34.0,6.0,40.0,17.0,17.0,6.0,240.0,,,,,,,,,,,,,,,,,,22201063,Regular Season,,,
22201060,2023-03-18 20:00:00,Chicago,Bulls,1610612741,Miami,Heat,1610612748,1,1,113,99,34.0,5.0,8.0,80.0,45.0,0.563,34.0,17.0,0.5,6.0,6.0,1.0,27.0,5.0,32.0,18.0,14.0,14.0,240.0,,,,,,,,,,,,,,,,,,22201060,Regular Season,,,
22201003,2023-03-10 22:30:00,Los Angeles,Lakers,1610612747,Toronto,Raptors,1610612761,1,1,122,112,28.0,8.0,8.0,80.0,45.0,0.563,30.0,13.0,0.433,19.0,19.0,1.0,30.0,5.0,35.0,10.0,21.0,10.0,240.0,,,,,,,,,,,,,,,,,,22201003,Regular Season,,,
22201000,2023-03-10 20:00:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,1,1,119,115,22.0,4.0,7.0,82.0,42.0,0.512,29.0,14.0,0.483,23.0,21.0,0.913,35.0,11.0,46.0,20.0,16.0,4.0,240.0,,,,,,,,,,,,,,,,,,22201000,Regular Season,,,
22200972,2023-03-06 19:00:00,Philadelphia,76ers,1610612755,Indiana,Pacers,1610612754,0,1,147,143,37.0,5.0,6.0,82.0,48.0,0.585,34.0,16.0,0.471,38.0,35.0,0.921,31.0,5.0,36.0,26.0,12.0,4.0,240.0,,,,,,,,,,,,,,,,,,22200972,Regular Season,,,
